ue_por_1k_log,alumbrado_por_1k_log,delitos_por_1k_log,hogares_por_1k_log,cluster,ue_por_1k_log_absoluto,alumbrado_por_1k_log_absoluto,delitos_por_1k_log_absoluto,hogares_por_1k_log_absoluto
6.551843024931807,5.4848401048423705,3.891547348580106,8.721012971299489,0,699.534086567204,240.01040452035042,47.98662729812387,6129.385848866385
4.3633778692268725,3.8480692606091216,1.451456865795361,6.652927190484572,1,77.5219237493231,45.902419406260236,3.2693298272261346,774.0497264719359
6.240435936996609,4.868305949940941,2.1240545085242695,8.07350773480787,2,512.0821336809456,129.10033363179267,7.364984726239003,3207.3361063611837
