ds,cell_id,delito,score,yhat_cnt_xgb
2023-01-01,277,ROBO DE ACCESORIOS DE AUTO,0.9999926,0.35714021750858854
2023-01-01,629,ROBO DE ACCESORIOS DE AUTO,0.9999925,0.2857121399470738
2023-01-01,456,ROBO DE ACCESORIOS DE AUTO,0.9999919,0.21428397723606654
2023-01-01,632,ROBO DE ACCESORIOS DE AUTO,0.99999166,0.3571398769106184
2023-01-01,455,ROBO DE ACCESORIOS DE AUTO,0.99999166,0.1785699384553092
2023-01-01,570,ROBO DE MOTOCICLETA CON VIOLENCIA,0.9999883,0.0
2023-01-01,414,ROBO DE MOTOCICLETA CON VIOLENCIA,0.5423043,0.03873601981571742
2023-01-01,519,ROBO DE MOTOCICLETA CON VIOLENCIA,0.44111297,0.0
2023-01-01,415,ROBO DE MOTOCICLETA CON VIOLENCIA,0.41927436,0.0
2023-01-01,461,ROBO DE MOTOCICLETA CON VIOLENCIA,0.40389583,0.0
2023-01-01,185,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.9999907,0.0
2023-01-01,290,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.99999046,0.0
2023-01-01,631,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.9999901,0.0
2023-01-01,691,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.9999901,0.03571393234389169
2023-01-01,159,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.99998975,0.0
2023-01-01,184,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99999046,0.1071418353489467
2023-01-01,456,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.9999902,0.0
2023-01-01,405,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99999,0.0
2023-01-01,165,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99998987,0.07142784765788486
2023-01-01,574,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99998987,0.07142784765788486
2023-01-01,630,ROBO DE VEHICULO DE PEDALES,0.99998844,0.0
2023-01-01,570,ROBO DE VEHICULO DE PEDALES,0.79422796,0.0850958526134491
2023-01-01,230,ROBO DE VEHICULO DE PEDALES,0.7208869,0.10298384087426321
2023-01-01,577,ROBO DE VEHICULO DE PEDALES,0.71552044,0.10221720593316214
2023-01-01,512,ROBO DE VEHICULO DE PEDALES,0.7067759,0.05048399312155587
2023-01-01,385,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.99998844,0.0
2023-01-01,608,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.5446278,0.05835297703742981
2023-01-01,696,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.53733486,0.019190530691828047
2023-01-01,574,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.5258573,0.0
2023-01-01,486,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.52531123,0.037522230829511366
2023-01-01,117,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.9999895,0.0
2023-01-01,649,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.99998534,0.0
2023-01-01,574,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.7304564,0.05217545798846653
2023-01-01,186,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.72510433,0.07768974985395159
2023-01-01,644,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.6612282,0.0708458764212472
2023-01-02,277,ROBO DE ACCESORIOS DE AUTO,0.9999926,0.35714021750858854
2023-01-02,21,ROBO DE ACCESORIOS DE AUTO,0.99999213,0.03571400472096034
2023-01-02,219,ROBO DE ACCESORIOS DE AUTO,0.9999918,0.3214259275368282
2023-01-02,124,ROBO DE ACCESORIOS DE AUTO,0.99999166,0.1785699384553092
2023-01-02,53,ROBO DE ACCESORIOS DE AUTO,0.99999166,0.14285595076424734
2023-01-02,377,ROBO DE MOTOCICLETA CON VIOLENCIA,0.99999034,0.0
2023-01-02,414,ROBO DE MOTOCICLETA CON VIOLENCIA,0.5420148,0.03871534126145499
2023-01-02,519,ROBO DE MOTOCICLETA CON VIOLENCIA,0.44927597,0.0
2023-01-02,461,ROBO DE MOTOCICLETA CON VIOLENCIA,0.42324015,0.0
2023-01-02,415,ROBO DE MOTOCICLETA CON VIOLENCIA,0.4228461,0.0
2023-01-02,603,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.99999046,0.0
2023-01-02,644,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.99999,0.0
2023-01-02,228,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.99998987,0.03571392382894243
2023-01-02,289,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.9999896,0.0
2023-01-02,391,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.9999894,0.0
2023-01-02,690,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99999094,0.07142792429242815
2023-01-02,577,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.9999907,0.03571395363126482
2023-01-02,572,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.9999906,0.07142789874758039
2023-01-02,206,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99998987,0.0
2023-01-02,431,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99998987,0.0
2023-01-02,514,ROBO DE VEHICULO DE PEDALES,0.9999901,0.07142786468778338
2023-01-02,242,ROBO DE VEHICULO DE PEDALES,0.9999894,0.0
2023-01-02,570,ROBO DE VEHICULO DE PEDALES,0.8061248,0.08637051497186933
2023-01-02,577,ROBO DE VEHICULO DE PEDALES,0.73354214,0.10479173489979335
2023-01-02,230,ROBO DE VEHICULO DE PEDALES,0.7331034,0.1047290563583374
2023-01-02,491,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.99999046,0.07142789023263113
2023-01-02,391,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.9999889,0.0
2023-01-02,486,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.5835786,0.04168418475559779
2023-01-02,696,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.58011675,0.02071845531463623
2023-01-02,608,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.56278366,0.040198832750320435
2023-01-02,275,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.99999106,0.0357139664036887
2023-01-02,370,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.9999906,0.035713949373790195
2023-01-02,86,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.99999034,0.0
2023-01-02,530,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.99999,0.0
2023-01-02,182,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.9999895,0.035713911056518555
2023-01-03,277,ROBO DE ACCESORIOS DE AUTO,0.9999927,0.3928542860916683
2023-01-03,456,ROBO DE ACCESORIOS DE AUTO,0.9999926,0.2857121740068708
2023-01-03,511,ROBO DE ACCESORIOS DE AUTO,0.9999924,0.14285605294363837
2023-01-03,219,ROBO DE ACCESORIOS DE AUTO,0.99999225,0.3214260808059148
2023-01-03,426,ROBO DE ACCESORIOS DE AUTO,0.99999225,0.07142801795686994
2023-01-03,414,ROBO DE MOTOCICLETA CON VIOLENCIA,0.5246693,0.037476377827780585
2023-01-03,415,ROBO DE MOTOCICLETA CON VIOLENCIA,0.43473715,0.0
2023-01-03,519,ROBO DE MOTOCICLETA CON VIOLENCIA,0.42973176,0.0
2023-01-03,134,ROBO DE MOTOCICLETA CON VIOLENCIA,0.41512883,0.0
2023-01-03,461,ROBO DE MOTOCICLETA CON VIOLENCIA,0.4011381,0.0
2023-01-03,224,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.9999908,0.0
2023-01-03,295,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.99998975,0.03571391957146781
2023-01-03,590,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.9999896,0.03571391531399318
2023-01-03,352,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.9999882,0.0
2023-01-03,574,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.6814382,0.07301123653139387
2023-01-03,570,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.9999931,0.42856846536908827
2023-01-03,269,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99999154,0.17856991716793605
2023-01-03,173,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99999154,0.10714195030076162
2023-01-03,384,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.9999914,0.10714193752833774
2023-01-03,246,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99999094,0.07142792429242815
2023-01-03,505,ROBO DE VEHICULO DE PEDALES,0.99999106,0.0
2023-01-03,439,ROBO DE VEHICULO DE PEDALES,0.9999908,0.0
2023-01-03,330,ROBO DE VEHICULO DE PEDALES,0.9999906,0.035713949373790195
2023-01-03,94,ROBO DE VEHICULO DE PEDALES,0.9999883,0.0
2023-01-03,570,ROBO DE VEHICULO DE PEDALES,0.8176483,0.08760517409869602
2023-01-03,373,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.9999906,0.0
2023-01-03,468,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.9999894,0.035713906799043925
2023-01-03,14,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.9999882,0.0
2023-01-03,486,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.59669095,0.04262078234127589
2023-01-03,696,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.5742145,0.020507661359650747
2023-01-03,640,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.9999906,0.035713949373790195
2023-01-03,174,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.9999902,0.0
2023-01-03,294,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.9999901,0.0
2023-01-03,543,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.99998987,0.0
2023-01-03,89,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.99998975,0.0
2023-01-04,219,ROBO DE ACCESORIOS DE AUTO,0.9999927,0.35714026008333477
2023-01-04,348,ROBO DE ACCESORIOS DE AUTO,0.99999213,0.07142800944192068
2023-01-04,366,ROBO DE ACCESORIOS DE AUTO,0.99999166,0.0
2023-01-04,222,ROBO DE ACCESORIOS DE AUTO,0.9999913,0.10714192475591386
2023-01-04,130,ROBO DE ACCESORIOS DE AUTO,0.9999908,0.0714279157774789
2023-01-04,461,ROBO DE MOTOCICLETA CON VIOLENCIA,0.99998915,0.0
2023-01-04,414,ROBO DE MOTOCICLETA CON VIOLENCIA,0.49518633,0.03537045206342424
2023-01-04,519,ROBO DE MOTOCICLETA CON VIOLENCIA,0.4405478,0.0
2023-01-04,415,ROBO DE MOTOCICLETA CON VIOLENCIA,0.41896552,0.0
2023-01-04,134,ROBO DE MOTOCICLETA CON VIOLENCIA,0.41367462,0.0
2023-01-04,322,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.99999,0.0
2023-01-04,546,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.99998915,0.0
2023-01-04,487,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.99998105,0.0
2023-01-04,574,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.65212476,0.06987051027161734
2023-01-04,134,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.65023655,0.0464454676423754
2023-01-04,437,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99999166,0.214283926146371
2023-01-04,583,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.9999912,0.03571397066116333
2023-01-04,232,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.9999912,0.03571397066116333
2023-01-04,245,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.9999912,0.07142794132232666
2023-01-04,384,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.9999912,0.14285588264465332
2023-01-04,662,ROBO DE VEHICULO DE PEDALES,0.99998915,0.0
2023-01-04,570,ROBO DE VEHICULO DE PEDALES,0.81879985,0.08772855571338108
2023-01-04,21,ROBO DE VEHICULO DE PEDALES,0.74499005,0.10642715011324201
2023-01-04,230,ROBO DE VEHICULO DE PEDALES,0.7417403,0.10596289805003574
2023-01-04,577,ROBO DE VEHICULO DE PEDALES,0.7409975,0.10585678475243704
2023-01-04,426,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.99999034,0.0
2023-01-04,101,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.9999883,0.0
2023-01-04,608,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.59175134,0.04226795264652797
2023-01-04,486,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.5898621,0.04213300773075648
2023-01-04,696,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.56664073,0.020237169095448083
2023-01-04,346,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.9999902,0.03571393660136631
2023-01-04,20,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.9999901,0.0
2023-01-04,100,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.99998975,0.0
2023-01-04,46,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.9999896,0.03571391531399318
2023-01-04,657,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.9999896,0.0
2023-01-05,629,ROBO DE ACCESORIOS DE AUTO,0.99999344,0.32142646397863117
2023-01-05,571,ROBO DE ACCESORIOS DE AUTO,0.9999927,0.4999963641166687
2023-01-05,492,ROBO DE ACCESORIOS DE AUTO,0.9999927,0.35714026008333477
2023-01-05,277,ROBO DE ACCESORIOS DE AUTO,0.9999926,0.39285423925944735
2023-01-05,130,ROBO DE ACCESORIOS DE AUTO,0.9999913,0.10714192475591386
2023-01-05,414,ROBO DE MOTOCICLETA CON VIOLENCIA,0.5409983,0.03864273428916931
2023-01-05,519,ROBO DE MOTOCICLETA CON VIOLENCIA,0.48016307,0.0
2023-01-05,461,ROBO DE MOTOCICLETA CON VIOLENCIA,0.4794036,0.01712155661412648
2023-01-05,415,ROBO DE MOTOCICLETA CON VIOLENCIA,0.42301476,0.0
2023-01-05,644,ROBO DE MOTOCICLETA CON VIOLENCIA,0.42021006,0.0
2023-01-05,360,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.99999,0.03571392808641706
2023-01-05,71,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.99998987,0.0
2023-01-05,318,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.99998975,0.03571391957146781
2023-01-05,237,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.9999896,0.0
2023-01-05,657,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.99998903,0.0
2023-01-05,570,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.9999925,0.46428222741399494
2023-01-05,514,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99999213,0.17857002360480173
2023-01-05,361,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99999154,0.07142796686717441
2023-01-05,313,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.9999914,0.07142795835222517
2023-01-05,177,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.9999908,0.0
2023-01-05,570,ROBO DE VEHICULO DE PEDALES,0.99999154,0.10714195030076162
2023-01-05,458,ROBO DE VEHICULO DE PEDALES,0.9999907,0.03571395363126482
2023-01-05,167,ROBO DE VEHICULO DE PEDALES,0.9999907,0.03571395363126482
2023-01-05,629,ROBO DE VEHICULO DE PEDALES,0.9999906,0.0
2023-01-05,242,ROBO DE VEHICULO DE PEDALES,0.99999,0.03571392808641706
2023-01-05,185,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.99998987,0.0
2023-01-05,192,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.99998975,0.03571391957146781
2023-01-05,608,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.58583987,0.04184570482798985
2023-01-05,486,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.58470434,0.041764595678874424
2023-01-05,696,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.55549073,0.019838954721178328
2023-01-05,270,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.9999908,0.0
2023-01-05,409,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.99999046,0.0
2023-01-05,574,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.99999046,0.07142789023263113
2023-01-05,589,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.9999902,0.03571393660136631
2023-01-05,75,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.9999902,0.03571393660136631
2023-01-06,492,ROBO DE ACCESORIOS DE AUTO,0.9999924,0.3928541455950056
2023-01-06,455,ROBO DE ACCESORIOS DE AUTO,0.9999914,0.21428387505667548
2023-01-06,410,ROBO DE ACCESORIOS DE AUTO,0.9999912,0.14285588264465332
2023-01-06,568,ROBO DE ACCESORIOS DE AUTO,0.99999106,0.21428379842213222
2023-01-06,536,ROBO DE ACCESORIOS DE AUTO,0.99999094,0.03571396214621408
2023-01-06,443,ROBO DE MOTOCICLETA CON VIOLENCIA,0.99998987,0.0
2023-01-06,414,ROBO DE MOTOCICLETA CON VIOLENCIA,0.47552532,0.03396609425544739
2023-01-06,461,ROBO DE MOTOCICLETA CON VIOLENCIA,0.44273528,0.015811974448817115
2023-01-06,519,ROBO DE MOTOCICLETA CON VIOLENCIA,0.44086847,0.0
2023-01-06,415,ROBO DE MOTOCICLETA CON VIOLENCIA,0.4117149,0.0
2023-01-06,657,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.99999046,0.035713945116315565
2023-01-06,573,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.9999902,0.03571393660136631
2023-01-06,570,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.9999896,0.0
2023-01-06,70,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.9999893,0.0
2023-01-06,588,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.9999889,0.0
2023-01-06,366,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99999154,0.17856991716793605
2023-01-06,313,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.9999912,0.10714191198348999
2023-01-06,574,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.9999907,0.10714186089379446
2023-01-06,252,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99999046,0.1071418353489467
2023-01-06,608,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99999034,0.03571394085884094
2023-01-06,331,ROBO DE VEHICULO DE PEDALES,0.99999094,0.03571396214621408
2023-01-06,507,ROBO DE VEHICULO DE PEDALES,0.99999034,0.03571394085884094
2023-01-06,367,ROBO DE VEHICULO DE PEDALES,0.99999034,0.03571394085884094
2023-01-06,73,ROBO DE VEHICULO DE PEDALES,0.99999,0.03571392808641706
2023-01-06,25,ROBO DE VEHICULO DE PEDALES,0.9999893,0.0
2023-01-06,184,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.9999902,0.0
2023-01-06,314,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.9999896,0.0
2023-01-06,545,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.9999876,0.0
2023-01-06,486,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.57840085,0.041314346449715746
2023-01-06,192,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.5596723,0.03997659257480076
2023-01-06,574,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.9999908,0.10714187366621834
2023-01-06,336,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.99999,0.03571392808641706
2023-01-06,328,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.99999,0.0
2023-01-06,596,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.99998987,0.03571392382894243
2023-01-06,32,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.99998987,0.0
2023-01-07,277,ROBO DE ACCESORIOS DE AUTO,0.99999356,0.4285686697278704
2023-01-07,492,ROBO DE ACCESORIOS DE AUTO,0.99999297,0.46428244880267555
2023-01-07,511,ROBO DE ACCESORIOS DE AUTO,0.9999925,0.1428560699735369
2023-01-07,532,ROBO DE ACCESORIOS DE AUTO,0.9999918,0.17856995974268233
2023-01-07,439,ROBO DE ACCESORIOS DE AUTO,0.99999166,0.214283926146371
2023-01-07,553,ROBO DE MOTOCICLETA CON VIOLENCIA,0.9999882,0.0
2023-01-07,414,ROBO DE MOTOCICLETA CON VIOLENCIA,0.45939854,0.03281418127673013
2023-01-07,519,ROBO DE MOTOCICLETA CON VIOLENCIA,0.4251555,0.0
2023-01-07,461,ROBO DE MOTOCICLETA CON VIOLENCIA,0.41917014,0.014970362186431885
2023-01-07,415,ROBO DE MOTOCICLETA CON VIOLENCIA,0.376773,0.0
2023-01-07,655,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.9999882,0.0
2023-01-07,415,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.6130408,0.021894314459392
2023-01-07,574,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.59891886,0.021389959113938466
2023-01-07,611,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.5888999,0.042064279317855835
2023-01-07,553,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.57505566,0.04107540420123509
2023-01-07,138,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99999106,0.1785698320184435
2023-01-07,576,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.9999907,0.0
2023-01-07,435,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99999046,0.035713945116315565
2023-01-07,358,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99999034,0.0
2023-01-07,116,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99998987,0.03571392382894243
2023-01-07,426,ROBO DE VEHICULO DE PEDALES,0.9999908,0.0
2023-01-07,178,ROBO DE VEHICULO DE PEDALES,0.99999034,0.0
2023-01-07,0,ROBO DE VEHICULO DE PEDALES,0.9999902,0.0
2023-01-07,23,ROBO DE VEHICULO DE PEDALES,0.9999896,0.0
2023-01-07,289,ROBO DE VEHICULO DE PEDALES,0.9999893,0.0
2023-01-07,177,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.9999893,0.0
2023-01-07,486,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.57891065,0.041350760630198886
2023-01-07,192,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.5572858,0.03980612754821777
2023-01-07,696,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.53645587,0.019159138202667236
2023-01-07,608,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.51113397,0.018254784601075307
2023-01-07,415,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.99999094,0.0
2023-01-07,328,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.9999906,0.035713949373790195
2023-01-07,377,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.99999034,0.0
2023-01-07,430,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.99998975,0.0
2023-01-07,412,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,0.9999894,0.0
2023-01-08,492,ROBO DE ACCESORIOS DE AUTO,0.99999285,0.4999964237213135
2023-01-08,409,ROBO DE ACCESORIOS DE AUTO,0.99999225,0.1071420269353049
2023-01-08,363,ROBO DE ACCESORIOS DE AUTO,0.9999919,0.14285598482404435
2023-01-08,571,ROBO DE ACCESORIOS DE AUTO,0.99999166,0.428567852292742
2023-01-08,126,ROBO DE ACCESORIOS DE AUTO,0.99999154,0.21428390060152325
2023-01-08,414,ROBO DE MOTOCICLETA CON VIOLENCIA,0.48273847,0.034481318933623176
2023-01-08,519,ROBO DE MOTOCICLETA CON VIOLENCIA,0.44317174,0.0
2023-01-08,461,ROBO DE MOTOCICLETA CON VIOLENCIA,0.43622988,0.015579638736588613
2023-01-08,415,ROBO DE MOTOCICLETA CON VIOLENCIA,0.40893954,0.0
2023-01-08,574,ROBO DE MOTOCICLETA CON VIOLENCIA,0.38366327,0.0
2023-01-08,376,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.99999106,0.0
2023-01-08,610,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.99998975,0.0
2023-01-08,406,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.99998915,0.0
2023-01-08,574,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.6483641,0.023155861667224338
2023-01-08,415,ROBO DE MOTOCICLETA SIN VIOLENCIA,0.643946,0.02299807114260537
2023-01-08,370,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.9999908,0.0
2023-01-08,177,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.9999906,0.035713949373790195
2023-01-08,668,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99999034,0.07142788171768188
2023-01-08,553,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.9999902,0.03571393660136631
2023-01-08,552,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,0.99998987,0.0
2023-01-08,230,ROBO DE VEHICULO DE PEDALES,0.9999912,0.14285588264465332
2023-01-08,186,ROBO DE VEHICULO DE PEDALES,0.99999094,0.0
2023-01-08,570,ROBO DE VEHICULO DE PEDALES,0.9999908,0.1428558315549578
2023-01-08,644,ROBO DE VEHICULO DE PEDALES,0.99999,0.0
2023-01-08,133,ROBO DE VEHICULO DE PEDALES,0.9999895,0.0
2023-01-08,610,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.9999902,0.03571393660136631
2023-01-08,527,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.9999893,0.0
2023-01-08,486,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.57913965,0.0413671178477151
2023-01-08,192,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.5536993,0.03954995104244777
2023-01-08,608,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,0.5314649,0.018980888383729116
