ue_por_1k_log,alumbrado_por_1k_log,delitos_por_1k_log,hogares_por_1k_log,colonia_hog,ue_por_km2,delitos_por_km2,hogares_km2,alumbrado_por_km2,cluster_kmeans,alcaldia
2.930824179401327,3.5588075533040353,0.3749719197180875,5.603006367196127,7 DE NOVIEMBRE,17.743071786286286,0.45495055862272527,270.24063182189883,34.1212918967044,1,GUSTAVO A. MADERO
6.878192494239665,5.021637250243323,4.566516401854818,9.186622584691163,8A DE SAN MIGUEL AMPL,969.8699199097107,95.20837401486911,9764.612688799709,150.65940503451816,0,GUSTAVO A. MADERO
6.878192494239665,5.021637250243323,4.566516401854818,9.186622584691163,8A DE SAN MIGUEL AMPL,969.8699199097107,95.20837401486911,9764.612688799709,150.65940503451816,0,IZTACALCO
6.878192494239665,5.021637250243323,4.566516401854818,9.186622584691163,8A DE SAN MIGUEL AMPL,969.8699199097107,95.20837401486911,9764.612688799709,150.65940503451816,0,IZTAPALAPA
6.878192494239665,5.021637250243323,4.566516401854818,9.186622584691163,8A DE SAN MIGUEL AMPL,969.8699199097107,95.20837401486911,9764.612688799709,150.65940503451816,0,TLAHUAC
7.021791731078583,4.976309729231227,3.8344679450671126,8.62264296351356,8A DE SAN MIGUEL AMPL,1119.792979393313,45.268803572666016,5555.051446794279,143.93853112027338,0,GUSTAVO A. MADERO
7.021791731078583,4.976309729231227,3.8344679450671126,8.62264296351356,8A DE SAN MIGUEL AMPL,1119.792979393313,45.268803572666016,5555.051446794279,143.93853112027338,0,IZTACALCO
7.021791731078583,4.976309729231227,3.8344679450671126,8.62264296351356,8A DE SAN MIGUEL AMPL,1119.792979393313,45.268803572666016,5555.051446794279,143.93853112027338,0,IZTAPALAPA
7.021791731078583,4.976309729231227,3.8344679450671126,8.62264296351356,8A DE SAN MIGUEL AMPL,1119.792979393313,45.268803572666016,5555.051446794279,143.93853112027338,0,TLAHUAC
6.9416560583335345,6.654296156450325,3.4466973207324294,9.286538855775463,8A DE SAN MIGUEL AMPL,1033.4819596648426,30.396528225436548,10790.767520029975,775.111469748632,0,GUSTAVO A. MADERO
6.9416560583335345,6.654296156450325,3.4466973207324294,9.286538855775463,8A DE SAN MIGUEL AMPL,1033.4819596648426,30.396528225436548,10790.767520029975,775.111469748632,0,IZTACALCO
6.9416560583335345,6.654296156450325,3.4466973207324294,9.286538855775463,8A DE SAN MIGUEL AMPL,1033.4819596648426,30.396528225436548,10790.767520029975,775.111469748632,0,IZTAPALAPA
6.9416560583335345,6.654296156450325,3.4466973207324294,9.286538855775463,8A DE SAN MIGUEL AMPL,1033.4819596648426,30.396528225436548,10790.767520029975,775.111469748632,0,TLAHUAC
6.032213296551456,4.533535087354524,2.638862414845928,6.600152865598005,8A DE SAN MIGUEL AMPL,415.6361490023224,12.99727145915446,734.2075685969168,92.08705097656244,2,GUSTAVO A. MADERO
6.032213296551456,4.533535087354524,2.638862414845928,6.600152865598005,8A DE SAN MIGUEL AMPL,415.6361490023224,12.99727145915446,734.2075685969168,92.08705097656244,2,IZTACALCO
6.032213296551456,4.533535087354524,2.638862414845928,6.600152865598005,8A DE SAN MIGUEL AMPL,415.6361490023224,12.99727145915446,734.2075685969168,92.08705097656244,2,IZTAPALAPA
6.032213296551456,4.533535087354524,2.638862414845928,6.600152865598005,8A DE SAN MIGUEL AMPL,415.6361490023224,12.99727145915446,734.2075685969168,92.08705097656244,2,TLAHUAC
5.639477604804079,4.851090352800047,3.8409951166308054,8.089041812867668,AAO DE JUAREZ,280.3157221017603,45.57179575689436,3257.563760003614,126.87974789869149,0,IZTAPALAPA
5.639477604804079,4.851090352800047,3.8409951166308054,8.089041812867668,AAO DE JUAREZ,280.3157221017603,45.57179575689436,3257.563760003614,126.87974789869149,0,XOCHIMILCO
5.865290059624098,3.868654470610322,1.9568172513341837,7.905480904986327,AAO DE JUAREZ,351.5844117788148,6.076767610991861,2711.106464161083,46.87792157050864,2,IZTAPALAPA
5.865290059624098,3.868654470610322,1.9568172513341837,7.905480904986327,AAO DE JUAREZ,351.5844117788148,6.076767610991861,2711.106464161083,46.87792157050864,2,XOCHIMILCO
5.072011970538648,5.539661659137296,4.90408993587167,7.774193176113436,ABDIAS GARCIA SOTO,158.4949037874597,133.84014097607707,2377.423556811895,253.59184605993548,0,CUAJIMALPA DE MORELOS
6.4841837247423575,4.472365234541247,0.28642722424130646,8.997672759234238,ABRAHAM GONZALEZ,653.7043271199403,0.3316612517097617,8083.248026670312,86.56358669624781,2,ALVARO OBREGON
6.4841837247423575,4.472365234541247,3.886894312815918,8.997672759234238,ACACIAS,653.7043271199403,47.759220246205686,8083.248026670312,86.56358669624781,0,ALVARO OBREGON
6.4841837247423575,4.472365234541247,3.886894312815918,8.997672759234238,ACACIAS,653.7043271199403,47.759220246205686,8083.248026670312,86.56358669624781,0,BENITO JUAREZ
7.4627804667926165,6.547350451098626,4.582120380213133,9.463763861291394,ACACIAS,1740.9848610060378,96.72138116700211,12883.28797144468,696.3939444024152,0,ALVARO OBREGON
7.4627804667926165,6.547350451098626,4.582120380213133,9.463763861291394,ACACIAS,1740.9848610060378,96.72138116700211,12883.28797144468,696.3939444024152,0,BENITO JUAREZ
7.709708469186687,4.986588840705561,3.870689830094638,8.73349725343919,ACTIPAN,2228.8920811649264,46.975469591235175,6206.399042393991,145.4360538544641,0,BENITO JUAREZ
5.545096020028965,5.10788238871968,3.7358245987803897,8.524815048250009,ACUEDUCTO,254.97915618925643,40.92258062296708,5037.254885605533,164.3199006552986,0,ALVARO OBREGON
5.545096020028965,5.10788238871968,3.7358245987803897,8.524815048250009,ACUEDUCTO,254.97915618925643,40.92258062296708,5037.254885605533,164.3199006552986,0,GUSTAVO A. MADERO
5.545096020028965,5.10788238871968,3.7358245987803897,8.524815048250009,ACUEDUCTO,254.97915618925643,40.92258062296708,5037.254885605533,164.3199006552986,0,XOCHIMILCO
5.8857885280628395,4.898848925183645,3.5819992854550313,8.187480855302496,ACUEDUCTO,358.88643669631176,34.94533403912713,3594.652857877574,133.13529103250275,2,ALVARO OBREGON
5.8857885280628395,4.898848925183645,3.5819992854550313,8.187480855302496,ACUEDUCTO,358.88643669631176,34.94533403912713,3594.652857877574,133.13529103250275,2,GUSTAVO A. MADERO
5.8857885280628395,4.898848925183645,3.5819992854550313,8.187480855302496,ACUEDUCTO,358.88643669631176,34.94533403912713,3594.652857877574,133.13529103250275,2,XOCHIMILCO
5.545096020028965,5.10788238871968,1.2579815149420588,8.524815048250009,ACUEDUCTO,254.97915618925643,2.518312653721051,5037.254885605533,164.3199006552986,2,ALVARO OBREGON
5.545096020028965,5.10788238871968,1.2579815149420588,8.524815048250009,ACUEDUCTO,254.97915618925643,2.518312653721051,5037.254885605533,164.3199006552986,2,GUSTAVO A. MADERO
5.545096020028965,5.10788238871968,1.2579815149420588,8.524815048250009,ACUEDUCTO,254.97915618925643,2.518312653721051,5037.254885605533,164.3199006552986,2,XOCHIMILCO
5.820952661455541,6.686732176965784,3.0239611466920433,8.6142842092265,ACUEDUCTO DE GUADALUPE RDCIAL,336.29322687755547,19.572621670122277,5508.803335518051,800.698159232275,0,GUSTAVO A. MADERO
6.986865970813271,5.692340160820473,4.073921171462883,8.707389530072499,ACUILOTLA,1081.324119878583,57.787025245337574,6046.435217037336,295.58687013982023,0,ALVARO OBREGON
7.121981044182027,4.759780187229965,1.2144804449539575,8.064718880511231,ACULCO PBLO,1237.9023242533274,2.368543465839358,3179.262057860944,115.72026647386578,2,IZTAPALAPA
7.121981044182027,4.759780187229965,3.127831726108001,8.064718880511231,ADOLFO LOPEZ MATEOS,1237.9023242533274,21.82443622094837,3179.262057860944,115.72026647386578,2,CUAJIMALPA DE MORELOS
7.121981044182027,4.759780187229965,3.127831726108001,8.064718880511231,ADOLFO LOPEZ MATEOS,1237.9023242533274,21.82443622094837,3179.262057860944,115.72026647386578,2,GUSTAVO A. MADERO
7.121981044182027,4.759780187229965,3.127831726108001,8.064718880511231,ADOLFO LOPEZ MATEOS,1237.9023242533274,21.82443622094837,3179.262057860944,115.72026647386578,2,VENUSTIANO CARRANZA
6.658620436977007,4.9258259529064246,4.599557822742385,8.844425005003249,ADOLFO LOPEZ MATEOS,778.4748603449158,98.44033566425713,6934.614969348643,136.80311353341617,0,CUAJIMALPA DE MORELOS
6.658620436977007,4.9258259529064246,4.599557822742385,8.844425005003249,ADOLFO LOPEZ MATEOS,778.4748603449158,98.44033566425713,6934.614969348643,136.80311353341617,0,GUSTAVO A. MADERO
6.658620436977007,4.9258259529064246,4.599557822742385,8.844425005003249,ADOLFO LOPEZ MATEOS,778.4748603449158,98.44033566425713,6934.614969348643,136.80311353341617,0,VENUSTIANO CARRANZA
7.23142797338438,5.016598238059609,4.666123012278641,8.514204535639676,ADOLFO LOPEZ MATEOS,1381.1948329688369,105.28487744852892,4984.079029046462,149.89711365553268,0,CUAJIMALPA DE MORELOS
7.23142797338438,5.016598238059609,4.666123012278641,8.514204535639676,ADOLFO LOPEZ MATEOS,1381.1948329688369,105.28487744852892,4984.079029046462,149.89711365553268,0,GUSTAVO A. MADERO
7.23142797338438,5.016598238059609,4.666123012278641,8.514204535639676,ADOLFO LOPEZ MATEOS,1381.1948329688369,105.28487744852892,4984.079029046462,149.89711365553268,0,VENUSTIANO CARRANZA
6.677734202240295,5.428112860008688,3.4573582142393517,8.498459071357527,ADOLFO RUIZ CORTINES I,793.5168565001853,30.733033807308765,4906.201364189717,226.7191018571958,0,COYOACAN
6.2478666648698375,3.6406275497777245,4.08004288532556,7.416850733302149,AERONAUTICA MILITAR,515.9089076427596,58.14800637700167,1662.7855440572393,37.115748751277664,2,VENUSTIANO CARRANZA
7.127488209691597,4.820892748720824,3.0686404359386916,8.869457952434102,AGRICOLA METROPOLITANA,1244.7439861938662,20.5126349784757,7110.425197538895,123.0758098708542,0,TLAHUAC
6.200103302891295,4.323546640021754,5.558021433714128,8.548881900420922,AGRICOLA ORIENTAL I,491.79994612315716,258.30926785087473,5159.980709622846,74.45576873577679,0,IZTACALCO
6.200103302891295,4.323546640021754,5.558021433714128,8.548881900420922,AGRICOLA ORIENTAL I,491.79994612315716,258.30926785087473,5159.980709622846,74.45576873577679,0,IZTAPALAPA
6.200103302891295,4.323546640021754,0.3614532064173211,8.548881900420922,AGRICOLA ORIENTAL I,491.79994612315716,0.43541385225600454,5159.980709622846,74.45576873577679,2,IZTACALCO
6.200103302891295,4.323546640021754,0.3614532064173211,8.548881900420922,AGRICOLA ORIENTAL I,491.79994612315716,0.43541385225600454,5159.980709622846,74.45576873577679,2,IZTAPALAPA
6.387166799349832,4.497774448828539,4.1267082718580586,8.522281323982233,AGRICULTURA,593.1707876602301,60.97358661035044,5024.505495474889,88.81701633415209,0,MIGUEL HIDALGO
3.5863837081360264,3.949314076908555,1.2627803008147307,7.391890778994365,AGUA BENDITA,35.10327957393918,2.53523685811783,1621.7715163159903,50.89975538221182,1,CUAJIMALPA DE MORELOS
7.019535139740264,4.577964353811859,3.7297045072167005,8.675395939348169,AGUILAS 3ER PARQUE,1117.2666591721743,40.66679410779945,5856.01835152312,96.31609130794605,0,ALVARO OBREGON
4.538381871154176,3.6879771410920634,0.4325390182759414,6.397046861302524,AGUILAS PILARES,92.53931892431048,0.5411656077445057,599.0703277731678,38.96392375760441,1,ALVARO OBREGON
3.7784181286643497,3.0889633145477142,1.2300458855105418,6.803723885986298,AGUILERA,42.7467851870271,2.4213865247553477,900.1970057032765,20.95430646422897,1,AZCAPOTZALCO
6.079233217859761,5.810607830825908,3.020359564261546,8.790683197138247,AHUACATITLA,435.694216981004,19.498660945137527,6571.721106130143,332.8219713049336,0,TLALPAN
5.5103261245162,5.033239051921777,3.947577865083641,8.850455428716254,AHUATENCO,246.23174225394686,50.80972459208427,6976.566030528495,152.4291737762528,0,CUAJIMALPA DE MORELOS
7.121179013133088,4.476225715597312,4.851826207004034,8.545055355166978,AHUEHUETES,1236.9090844804846,126.97388337953451,5140.269719931193,86.9022775981605,0,GUSTAVO A. MADERO
7.172491538256434,4.703303909203518,5.781084632382233,8.912324737528666,AHUEHUETES ANAHUAC,1302.0872532757166,323.11054062767784,7421.897343671585,109.31102867006017,0,MIGUEL HIDALGO
7.172491538256434,4.703303909203518,0.16433814687078885,8.912324737528666,AJUSCO HUAYAMILPAS,1302.0872532757166,0.17861279194454274,7421.897343671585,109.31102867006017,2,COYOACAN
6.096275805461417,6.755898607615456,3.4463267963704474,9.551818284947203,AJUSCO I,443.2003971154618,30.384897201769245,14069.255159495084,858.1114071810005,0,COYOACAN
6.933469131527994,5.793040914108969,4.4242593478983885,9.155397672315,ALAMOS I,1025.0473056385326,82.45097618633051,9464.393834269888,327.00895640002267,0,BENITO JUAREZ
6.933469131527994,5.793040914108969,4.4242593478983885,9.155397672315,ALAMOS I,1025.0473056385326,82.45097618633051,9464.393834269888,327.00895640002267,0,IZTACALCO
0.0,6.672502933351983,1.7703081639097396,8.804895675411132,ALAMOS I,0.0,4.87266282529937,6665.802745009539,789.371377698498,1,BENITO JUAREZ
0.0,6.672502933351983,1.7703081639097396,8.804895675411132,ALAMOS I,0.0,4.87266282529937,6665.802745009539,789.371377698498,1,IZTACALCO
5.165090829386386,3.0125531058957256,2.203651196296942,7.739593115413452,ALBARRADAS U HAB,174.05335783880375,8.058025825870544,2296.537360373105,19.339261982089308,1,IZTAPALAPA
6.662615340658676,5.203264446160739,3.9081119891649987,8.881397557846366,ALBERT,781.5950155444115,48.804831090009166,7195.841713359293,180.86496227473984,0,BENITO JUAREZ
7.180585403703474,4.8493847521991285,3.7954896315311943,8.695696644739288,ALCANFORES U HAB,1312.6770646114508,43.50001968497985,5976.135057310025,126.66182202391191,0,XOCHIMILCO
6.628800809316493,4.902175205194131,4.3476882416694975,8.849703496562308,ALCANTARILLA,755.5743495139639,76.29955831494603,6971.321346344308,133.58220543893285,0,ALVARO OBREGON
6.628800809316493,4.902175205194131,0.38105430898729975,8.849703496562308,ALDANA,755.5743495139639,0.4638271022185168,6971.321346344308,133.58220543893285,2,AZCAPOTZALCO
7.820948508236865,4.428236991472693,4.538566990454277,8.707710237028513,ALFALFAR,2491.2682242311703,92.55663646041732,6048.37498260901,82.78357546770245,0,ALVARO OBREGON
4.458543353626774,4.638933176183878,4.499780689418331,7.38403077380856,ALFONSO XIII,85.36161909074455,88.99739175572071,1609.066519860535,102.43394290889347,1,ALVARO OBREGON
4.458543353626774,4.638933176183878,4.499780689418331,7.38403077380856,ALFONSO XIII,85.36161909074455,88.99739175572071,1609.066519860535,102.43394290889347,1,BENITO JUAREZ
4.2093088137701695,6.998614659311115,2.1243883505514063,9.627036343584255,ALFONSO XIII,66.30999998300744,7.367777775889716,15168.412496112953,1094.1149997196228,0,ALVARO OBREGON
4.2093088137701695,6.998614659311115,2.1243883505514063,9.627036343584255,ALFONSO XIII,66.30999998300744,7.367777775889716,15168.412496112953,1094.1149997196228,0,BENITO JUAREZ
6.288390702541367,5.551112698277262,3.2803495987260325,8.373227909750485,ALGARIN,537.286368787942,25.58506518037819,4328.589053806615,256.52394299273925,0,CUAUHTEMOC
6.288390702541367,5.551112698277262,3.313559872898554,8.373227909750485,ALIANZA POPULAR REVOLUCIONARIA NORTE U HAB,537.286368787942,26.482786765654616,4328.589053806615,256.52394299273925,0,COYOACAN
6.75423393300647,4.222309377671204,2.501309999239425,7.427007016001537,ALPES,856.6824559345898,11.198463476269147,1679.7695214403723,67.19078085761488,2,ALVARO OBREGON
7.490862709543327,5.872636056561691,3.9480070945793746,8.87605140889386,ALTILLO COND ALTILLO ACASULCO,1790.597053196985,50.83196762738694,7157.468990114322,354.1840325005025,0,COYOACAN
7.490862709543327,5.872636056561691,4.761105184216827,8.87605140889386,ALTILLO COND ALTILLO UNIVERSIDAD,1790.597053196985,115.87502297855947,7157.468990114322,354.1840325005025,0,COYOACAN
6.714403237940694,5.44346208846242,2.1233762981907405,8.6418841672936,ALVARO OBREGON,823.191773730505,7.359313430540914,5662.9916848012335,230.24137732692287,2,IZTAPALAPA
6.714403237940694,5.44346208846242,2.1233762981907405,8.6418841672936,ALVARO OBREGON,823.191773730505,7.359313430540914,5662.9916848012335,230.24137732692287,2,VENUSTIANO CARRANZA
6.032213296551456,4.533535087354524,2.1682597095128897,6.600152865598005,ALVARO OBREGON,415.6361490023224,7.743055337368614,734.2075685969168,92.08705097656244,2,IZTAPALAPA
6.032213296551456,4.533535087354524,2.1682597095128897,6.600152865598005,ALVARO OBREGON,415.6361490023224,7.743055337368614,734.2075685969168,92.08705097656244,2,VENUSTIANO CARRANZA
7.121981044182027,4.759780187229965,1.4385195347159707,8.064718880511231,AMADO NERVO,1237.9023242533274,3.2144518464962717,3179.262057860944,115.72026647386578,2,CUAJIMALPA DE MORELOS
6.505206165905988,3.724763459286369,2.2810628407575058,7.9811377835959965,AMERICA,667.6135004540048,8.787076987916194,2924.257481327459,40.46142426993969,2,ALVARO OBREGON
6.505206165905988,3.724763459286369,2.2810628407575058,7.9811377835959965,AMERICA,667.6135004540048,8.787076987916194,2924.257481327459,40.46142426993969,2,BENITO JUAREZ
6.505206165905988,3.724763459286369,2.2810628407575058,7.9811377835959965,AMERICA,667.6135004540048,8.787076987916194,2924.257481327459,40.46142426993969,2,COYOACAN
6.505206165905988,3.724763459286369,2.2810628407575058,7.9811377835959965,AMERICA,667.6135004540048,8.787076987916194,2924.257481327459,40.46142426993969,2,GUSTAVO A. MADERO
6.505206165905988,3.724763459286369,2.2810628407575058,7.9811377835959965,AMERICA,667.6135004540048,8.787076987916194,2924.257481327459,40.46142426993969,2,IZTAPALAPA
6.505206165905988,3.724763459286369,2.2810628407575058,7.9811377835959965,AMERICA,667.6135004540048,8.787076987916194,2924.257481327459,40.46142426993969,2,MIGUEL HIDALGO
6.505206165905988,3.724763459286369,2.2810628407575058,7.9811377835959965,AMERICA,667.6135004540048,8.787076987916194,2924.257481327459,40.46142426993969,2,TLAHUAC
6.0673743149981645,4.629968806774064,4.80047757755958,8.609332309891185,AMERICA,430.54608859201517,120.56846202667091,5481.586786464193,101.51086641600358,0,ALVARO OBREGON
6.0673743149981645,4.629968806774064,4.80047757755958,8.609332309891185,AMERICA,430.54608859201517,120.56846202667091,5481.586786464193,101.51086641600358,0,BENITO JUAREZ
6.0673743149981645,4.629968806774064,4.80047757755958,8.609332309891185,AMERICA,430.54608859201517,120.56846202667091,5481.586786464193,101.51086641600358,0,COYOACAN
6.0673743149981645,4.629968806774064,4.80047757755958,8.609332309891185,AMERICA,430.54608859201517,120.56846202667091,5481.586786464193,101.51086641600358,0,GUSTAVO A. MADERO
6.0673743149981645,4.629968806774064,4.80047757755958,8.609332309891185,AMERICA,430.54608859201517,120.56846202667091,5481.586786464193,101.51086641600358,0,IZTAPALAPA
6.0673743149981645,4.629968806774064,4.80047757755958,8.609332309891185,AMERICA,430.54608859201517,120.56846202667091,5481.586786464193,101.51086641600358,0,MIGUEL HIDALGO
6.0673743149981645,4.629968806774064,4.80047757755958,8.609332309891185,AMERICA,430.54608859201517,120.56846202667091,5481.586786464193,101.51086641600358,0,TLAHUAC
6.0673743149981645,4.629968806774064,0.32853404284276505,8.609332309891185,AMERICA,430.54608859201517,0.3889305226666804,5481.586786464193,101.51086641600358,2,ALVARO OBREGON
6.0673743149981645,4.629968806774064,0.32853404284276505,8.609332309891185,AMERICA,430.54608859201517,0.3889305226666804,5481.586786464193,101.51086641600358,2,BENITO JUAREZ
6.0673743149981645,4.629968806774064,0.32853404284276505,8.609332309891185,AMERICA,430.54608859201517,0.3889305226666804,5481.586786464193,101.51086641600358,2,COYOACAN
6.0673743149981645,4.629968806774064,0.32853404284276505,8.609332309891185,AMERICA,430.54608859201517,0.3889305226666804,5481.586786464193,101.51086641600358,2,GUSTAVO A. MADERO
6.0673743149981645,4.629968806774064,0.32853404284276505,8.609332309891185,AMERICA,430.54608859201517,0.3889305226666804,5481.586786464193,101.51086641600358,2,IZTAPALAPA
6.0673743149981645,4.629968806774064,0.32853404284276505,8.609332309891185,AMERICA,430.54608859201517,0.3889305226666804,5481.586786464193,101.51086641600358,2,MIGUEL HIDALGO
6.0673743149981645,4.629968806774064,0.32853404284276505,8.609332309891185,AMERICA,430.54608859201517,0.3889305226666804,5481.586786464193,101.51086641600358,2,TLAHUAC
6.8808241250740885,4.615896252375397,1.660624755281246,8.046157821535543,AMERICA,972.4282559486868,4.262597653291365,3120.7774732075354,100.0783796859712,2,ALVARO OBREGON
6.8808241250740885,4.615896252375397,1.660624755281246,8.046157821535543,AMERICA,972.4282559486868,4.262597653291365,3120.7774732075354,100.0783796859712,2,BENITO JUAREZ
6.8808241250740885,4.615896252375397,1.660624755281246,8.046157821535543,AMERICA,972.4282559486868,4.262597653291365,3120.7774732075354,100.0783796859712,2,COYOACAN
6.8808241250740885,4.615896252375397,1.660624755281246,8.046157821535543,AMERICA,972.4282559486868,4.262597653291365,3120.7774732075354,100.0783796859712,2,GUSTAVO A. MADERO
6.8808241250740885,4.615896252375397,1.660624755281246,8.046157821535543,AMERICA,972.4282559486868,4.262597653291365,3120.7774732075354,100.0783796859712,2,IZTAPALAPA
6.8808241250740885,4.615896252375397,1.660624755281246,8.046157821535543,AMERICA,972.4282559486868,4.262597653291365,3120.7774732075354,100.0783796859712,2,MIGUEL HIDALGO
6.8808241250740885,4.615896252375397,1.660624755281246,8.046157821535543,AMERICA,972.4282559486868,4.262597653291365,3120.7774732075354,100.0783796859712,2,TLAHUAC
6.677734202240295,5.428112860008688,2.146785116602615,8.498459071357527,AMERICA,793.5168565001853,7.5573033952398605,4906.201364189717,226.7191018571958,2,ALVARO OBREGON
6.677734202240295,5.428112860008688,2.146785116602615,8.498459071357527,AMERICA,793.5168565001853,7.5573033952398605,4906.201364189717,226.7191018571958,2,BENITO JUAREZ
6.677734202240295,5.428112860008688,2.146785116602615,8.498459071357527,AMERICA,793.5168565001853,7.5573033952398605,4906.201364189717,226.7191018571958,2,COYOACAN
6.677734202240295,5.428112860008688,2.146785116602615,8.498459071357527,AMERICA,793.5168565001853,7.5573033952398605,4906.201364189717,226.7191018571958,2,GUSTAVO A. MADERO
6.677734202240295,5.428112860008688,2.146785116602615,8.498459071357527,AMERICA,793.5168565001853,7.5573033952398605,4906.201364189717,226.7191018571958,2,IZTAPALAPA
